geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
GO:0043486	histone exchange	http://amigo.geneontology.org/amigo/term/GO:0043486	29	4	0.488812222769837	8.18310143174027	0.00133178122776534	0.0369569290704881	11339;55355;64105;64946	CENPH;OIP5;HJURP;CENPK	geneontology_Biological_Process
GO:0048565	digestive tract development	http://amigo.geneontology.org/amigo/term/GO:0048565	100	7	1.68555938886151	4.15292397660819	0.0014687134545861	0.0405579847142045	429;891;3239;6299;6664;7298;10551	TYMS;CCNB1;HOXD13;SOX11;SALL1;AGR2;ASCL1	geneontology_Biological_Process
GO:0019731	antibacterial humoral response	http://amigo.geneontology.org/amigo/term/GO:0019731	30	4	0.505667816658453	7.91033138401559	0.00151667739611994	0.0410809126288754	5225;5319;6441;6590	PLA2G1B;PGC;SFTPD;SLPI	geneontology_Biological_Process
GO:0021517	ventral spinal cord development	http://amigo.geneontology.org/amigo/term/GO:0021517	30	4	0.505667816658453	7.91033138401559	0.00151667739611994	0.0410809126288754	429;3236;3670;5080	PAX6;ISL1;HOXD10;ASCL1	geneontology_Biological_Process
GO:0007131	reciprocal meiotic recombination	http://amigo.geneontology.org/amigo/term/GO:0007131	30	4	0.505667816658453	7.91033138401559	0.00151667739611994	0.0410809126288754	7153;9319;25788;83990	BRIP1;RAD54B;TOP2A;TRIP13	geneontology_Biological_Process
GO:0035825	homologous recombination	http://amigo.geneontology.org/amigo/term/GO:0035825	30	4	0.505667816658453	7.91033138401559	0.00151667739611994	0.0410809126288754	7153;9319;25788;83990	BRIP1;RAD54B;TOP2A;TRIP13	geneontology_Biological_Process
GO:0010498	proteasomal protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0010498	372	15	6.27028092656481	2.39223731371439	0.0015336760688639	0.0413435248849454	701;891;983;991;4085;5347;5366;6502;9212;9232;9928;11065;26271;27338;55872	FBXO5;KIF14;MAD2L1;SKP2;CDK1;CCNB1;BUB1B;AURKB;UBE2S;PBK;PTTG1;PLK1;CDC20;UBE2C;PMAIP1	geneontology_Biological_Process
GO:0006334	nucleosome assembly	http://amigo.geneontology.org/amigo/term/GO:0006334	75	6	1.26416954164613	4.74619883040936	0.00161783228134216	0.0434054433397059	4171;11339;55355;55723;64105;64946	MCM2;CENPH;OIP5;HJURP;ASF1B;CENPK	geneontology_Biological_Process
GO:0071824	protein-DNA complex subunit organization	http://amigo.geneontology.org/amigo/term/GO:0071824	196	10	3.30369640216856	3.02691251939372	0.00175797176021231	0.0469428213894428	1062;1063;3070;4171;8318;11339;55355;55723;64105;64946	MCM2;CENPF;HELLS;CENPH;OIP5;CDC45;HJURP;ASF1B;CENPK;CENPE	geneontology_Biological_Process
GO:0043009	chordate embryonic development	http://amigo.geneontology.org/amigo/term/GO:0043009	458	17	7.71986200098571	2.20211190275543	0.00184049664663233	0.0487482640653124	891;1745;2348;3236;3670;4751;5080;5100;6491;6664;9355;10733;26227;54892;55502;55723;144455	E2F7;STIL;NEK2;PLK4;CCNB1;PHGDH;NCAPG2;ASF1B;PAX6;LHX2;SOX11;HES6;ISL1;DLX1;HOXD10;FOLR1;PCDH8	geneontology_Biological_Process
GO:2000241	regulation of reproductive process	http://amigo.geneontology.org/amigo/term/GO:2000241	104	7	1.75298176441597	3.99319613135403	0.00184280666136316	0.0487482640653124	991;3239;6690;7272;9319;26271;259266	FBXO5;ASPM;TTK;CDC20;HOXD13;TRIP13;SPINK1	geneontology_Biological_Process
GO:0098687	chromosomal region	http://amigo.geneontology.org/amigo/term/GO:0098687	260	32	3.43300970873786	9.32126696832579	0	0	332;701;891;983;1062;1063;1111;2237;3070;4085;4171;4751;5347;6299;7272;9212;9735;10403;10615;11004;11130;11339;55143;55355;57405;64105;64151;64946;81930;83540;113130;220134	SPC25;SKA1;MCM2;FEN1;CENPF;CDCA8;KIF2C;KIF18A;CHEK1;HELLS;NEK2;CENPH;MAD2L1;OIP5;CDCA5;HJURP;NDC80;CDK1;NCAPG;CCNB1;BUB1B;NUF2;AURKB;SPAG5;BIRC5;TTK;ZWINT;KNTC1;PLK1;CENPK;CENPE;SALL1	geneontology_Cellular_Component
GO:0005819	spindle	http://amigo.geneontology.org/amigo/term/GO:0005819	252	33	3.3273786407767	9.91771708683473	0	0	332;701;891;983;990;991;1062;1063;3832;4085;4751;5347;7272;8317;9055;9212;9493;9700;9735;9787;9928;10112;10615;22974;24137;26271;29127;51203;55143;56992;81930;220134;259266	FBXO5;SKA1;CENPF;CDCA8;KIF18A;NEK2;ASPM;NUSAP1;KIF14;MAD2L1;CDC7;CDK1;RACGAP1;CCNB1;BUB1B;AURKB;TPX2;SPAG5;KIF23;BIRC5;TTK;ESPL1;KIF11;KIF15;KNTC1;PRC1;DLGAP5;PLK1;CDC20;KIF4A;KIF20A;CDC6;CENPE	geneontology_Cellular_Component
GO:0000793	condensed chromosome	http://amigo.geneontology.org/amigo/term/GO:0000793	162	28	2.13902912621359	13.0900508351489	0	0	332;701;891;1062;1063;1111;4085;4288;4751;5347;7153;9212;9735;10403;10592;10615;11004;11130;23397;54892;55355;57405;64105;64151;64946;83540;113130;220134	SPC25;SKA1;CENPF;SMC2;KIF2C;CHEK1;NEK2;CENPH;MAD2L1;CDCA5;HJURP;NDC80;NCAPH;NCAPG;CCNB1;BUB1B;NUF2;AURKB;SPAG5;NCAPG2;BIRC5;MKI67;TOP2A;ZWINT;KNTC1;PLK1;CENPK;CENPE	geneontology_Cellular_Component
GO:0000775	chromosome, centromeric region	http://amigo.geneontology.org/amigo/term/GO:0000775	153	27	2.02019417475728	13.3650519031142	0	0	332;701;891;1062;1063;3070;4085;4751;5347;7272;9212;9735;10403;10615;11004;11130;11339;55143;55355;57405;64105;64151;64946;81930;83540;113130;220134	SPC25;SKA1;CENPF;CDCA8;KIF2C;KIF18A;HELLS;NEK2;CENPH;MAD2L1;OIP5;CDCA5;HJURP;NDC80;NCAPG;CCNB1;BUB1B;NUF2;AURKB;SPAG5;BIRC5;TTK;ZWINT;KNTC1;PLK1;CENPK;CENPE	geneontology_Cellular_Component
GO:0000776	kinetochore	http://amigo.geneontology.org/amigo/term/GO:0000776	104	22	1.37320388349515	16.02092760181	0	0	332;701;891;1062;1063;4085;4751;5347;7272;9212;9735;10403;10615;11004;11130;55355;57405;64105;64946;81930;83540;220134	SPC25;SKA1;CENPF;KIF2C;KIF18A;NEK2;CENPH;MAD2L1;HJURP;NDC80;CCNB1;BUB1B;NUF2;AURKB;SPAG5;BIRC5;TTK;ZWINT;KNTC1;PLK1;CENPK;CENPE	geneontology_Cellular_Component
GO:0000779	condensed chromosome, centromeric region	http://amigo.geneontology.org/amigo/term/GO:0000779	88	21	1.16194174757282	18.0731951871658	0	0	332;701;891;1062;1063;4085;4751;5347;9212;9735;10403;10615;11004;11130;55355;57405;64105;64151;64946;83540;220134	SPC25;SKA1;CENPF;KIF2C;NEK2;CENPH;MAD2L1;HJURP;NDC80;NCAPG;CCNB1;BUB1B;NUF2;AURKB;SPAG5;BIRC5;ZWINT;KNTC1;PLK1;CENPK;CENPE	geneontology_Cellular_Component
GO:0000777	condensed chromosome kinetochore	http://amigo.geneontology.org/amigo/term/GO:0000777	78	19	1.02990291262136	18.4483408748115	0	0	332;701;891;1062;1063;4085;4751;5347;9735;10403;10615;11004;11130;55355;57405;64105;64946;83540;220134	SPC25;SKA1;CENPF;KIF2C;NEK2;CENPH;MAD2L1;HJURP;NDC80;CCNB1;BUB1B;NUF2;SPAG5;BIRC5;ZWINT;KNTC1;PLK1;CENPK;CENPE	geneontology_Cellular_Component
GO:0030496	midbody	http://amigo.geneontology.org/amigo/term/GO:0030496	136	18	1.79572815533981	10.0237889273356	1.55653268052447e-13	1.3755857564135e-11	332;983;1062;1063;4751;5347;9055;9212;9493;9928;10112;10615;24137;29127;54443;55143;55165;259266	CENPF;CDCA8;NEK2;ASPM;KIF14;CDK1;RACGAP1;AURKB;SPAG5;KIF23;BIRC5;PRC1;PLK1;KIF4A;KIF20A;CENPE;ANLN;CEP55	geneontology_Cellular_Component
GO:0005876	spindle microtubule	http://amigo.geneontology.org/amigo/term/GO:0005876	45	12	0.594174757281553	20.1960784313726	3.40838468559923e-13	2.67747552524295e-11	332;983;1062;3832;5347;9055;9212;9735;24137;51203;81930;220134	SKA1;KIF18A;NUSAP1;CDK1;AURKB;BIRC5;KIF11;KNTC1;PRC1;PLK1;KIF4A;CENPE	geneontology_Cellular_Component
GO:0072686	mitotic spindle	http://amigo.geneontology.org/amigo/term/GO:0072686	78	14	1.02990291262136	13.5935143288084	1.23967502929645e-12	8.7645024571259e-11	983;1062;3832;4085;8317;9212;9493;9700;10615;22974;29127;51203;81930;259266	KIF18A;ASPM;NUSAP1;MAD2L1;CDC7;CDK1;RACGAP1;AURKB;TPX2;SPAG5;KIF23;ESPL1;KIF11;CENPE	geneontology_Cellular_Component
GO:0005874	microtubule	http://amigo.geneontology.org/amigo/term/GO:0005874	288	23	3.80271844660194	6.04830473856209	2.88924439928451e-12	1.85699617299468e-10	332;983;1062;3832;4751;5347;9055;9212;9493;9735;9928;10112;10615;11004;22974;24137;29127;51203;56992;81930;220134;259266;347733	SKA1;KIF2C;KIF18A;NEK2;ASPM;NUSAP1;KIF14;CDK1;RACGAP1;AURKB;TPX2;SPAG5;KIF23;BIRC5;KIF11;KIF15;KNTC1;PRC1;PLK1;KIF4A;KIF20A;CENPE;TUBB2B	geneontology_Cellular_Component
GO:0000922	spindle pole	http://amigo.geneontology.org/amigo/term/GO:0000922	112	15	1.47883495145631	10.1431197478992	1.56541446472147e-11	9.22290022131733e-10	891;990;991;1063;3832;4085;4751;5347;9055;9212;9735;9787;10615;22974;259266	CENPF;NEK2;ASPM;MAD2L1;CCNB1;AURKB;TPX2;SPAG5;KIF11;KNTC1;PRC1;DLGAP5;PLK1;CDC20;CDC6	geneontology_Cellular_Component
GO:0005815	microtubule organizing center	http://amigo.geneontology.org/amigo/term/GO:0005815	492	28	6.49631067961165	4.31013868962219	3.57460727684611e-11	1.94403641902323e-09	701;891;983;991;1063;1111;3161;4751;5347;6491;6566;7153;8318;9134;9212;9493;9700;9787;10403;10615;10733;11004;22974;51514;55165;56992;81930;259266	CENPF;CCNE2;STIL;KIF2C;KIF18A;CHEK1;DTL;NEK2;ASPM;CDC45;NDC80;CDK1;PLK4;CCNB1;BUB1B;AURKB;TPX2;SPAG5;KIF23;ESPL1;TOP2A;KIF15;DLGAP5;PLK1;CDC20;HMMR;SLC16A1;CEP55	geneontology_Cellular_Component
GO:0005813	centrosome	http://amigo.geneontology.org/amigo/term/GO:0005813	361	24	4.76660194174757	5.03503340394329	4.57398563469269e-11	2.30986274551981e-09	891;983;991;1063;1111;3161;4751;5347;6491;6566;8318;9134;9212;9493;9700;9787;10403;10615;10733;11004;51514;55165;56992;259266	CENPF;CCNE2;STIL;KIF2C;CHEK1;DTL;NEK2;ASPM;CDC45;NDC80;CDK1;PLK4;CCNB1;AURKB;SPAG5;KIF23;ESPL1;KIF15;DLGAP5;PLK1;CDC20;HMMR;SLC16A1;CEP55	geneontology_Cellular_Component
GO:0000228	nuclear chromosome	http://amigo.geneontology.org/amigo/term/GO:0000228	451	26	5.95495145631068	4.36611451676014	1.51773260625987e-10	7.15357968417152e-09	332;701;891;983;1111;1749;2146;2237;4171;4751;5080;5347;5427;5457;7153;8318;9212;10403;10592;10635;23397;29128;55388;55723;83540;113130	MCM2;FEN1;SMC2;CHEK1;RAD51AP1;NEK2;CDCA5;CDC45;NDC80;CDK1;NCAPH;CCNB1;BUB1B;NUF2;AURKB;BIRC5;TOP2A;ASF1B;MCM10;PLK1;EZH2;POLE2;UHRF1;DLX5;PAX6;POU4F1	geneontology_Cellular_Component
GO:0000940	condensed chromosome outer kinetochore	http://amigo.geneontology.org/amigo/term/GO:0000940	10	6	0.132038834951456	45.4411764705882	9.54113787976496e-10	4.21599030062114e-08	701;891;1063;5347;10403;220134	SKA1;CENPF;NDC80;CCNB1;BUB1B;PLK1	geneontology_Cellular_Component
GO:0005871	kinesin complex	http://amigo.geneontology.org/amigo/term/GO:0005871	40	9	0.528155339805825	17.0404411764706	1.80698456198058e-09	7.51492991364867e-08	1062;3832;9493;9928;10112;11004;24137;56992;81930	KIF2C;KIF18A;KIF14;KIF23;KIF11;KIF15;KIF4A;KIF20A;CENPE	geneontology_Cellular_Component
GO:0051233	spindle midzone	http://amigo.geneontology.org/amigo/term/GO:0051233	29	8	0.382912621359223	20.8924949290061	2.55290966144628e-09	1.00272618369029e-07	990;1062;5347;9212;9928;29127;55143;81930	CDCA8;KIF18A;KIF14;RACGAP1;AURKB;PLK1;CDC6;CENPE	geneontology_Cellular_Component
GO:0099513	polymeric cytoskeletal fiber	http://amigo.geneontology.org/amigo/term/GO:0099513	455	24	6.00776699029126	3.99482870071105	5.03476227375899e-09	1.87346154081453e-07	332;983;1062;3832;4001;4751;5347;9055;9212;9493;9735;9928;10112;10615;11004;22974;24137;29127;51203;56992;81930;220134;259266;347733	SKA1;KIF2C;KIF18A;NEK2;ASPM;NUSAP1;KIF14;CDK1;RACGAP1;AURKB;LMNB1;TPX2;SPAG5;KIF23;BIRC5;KIF11;KIF15;KNTC1;PRC1;PLK1;KIF4A;KIF20A;CENPE;TUBB2B	geneontology_Cellular_Component
GO:0005875	microtubule associated complex	http://amigo.geneontology.org/amigo/term/GO:0005875	104	12	1.37320388349515	8.73868778280543	1.05805404437831e-08	3.74022104687732e-07	332;1062;3832;9212;9493;9928;10112;11004;24137;55143;56992;81930	CDCA8;KIF2C;KIF18A;KIF14;AURKB;KIF23;BIRC5;KIF11;KIF15;KIF4A;KIF20A;CENPE	geneontology_Cellular_Component
GO:0000780	condensed nuclear chromosome, centromeric region	http://amigo.geneontology.org/amigo/term/GO:0000780	17	6	0.224466019417476	26.7301038062284	5.21084356774892e-08	1.75431733447547e-06	701;891;5347;9212;10403;83540	NDC80;CCNB1;BUB1B;NUF2;AURKB;PLK1	geneontology_Cellular_Component
GO:0044454	nuclear chromosome part	http://amigo.geneontology.org/amigo/term/GO:0044454	422	21	5.57203883495146	3.76881795372177	1.39498086748624e-07	4.48296124233078e-06	701;891;983;1749;2146;2237;4171;5080;5347;5427;5457;8318;9212;10403;10635;23397;29128;55388;55723;83540;113130	MCM2;FEN1;RAD51AP1;CDCA5;CDC45;NDC80;CDK1;NCAPH;CCNB1;BUB1B;NUF2;AURKB;ASF1B;MCM10;PLK1;EZH2;POLE2;UHRF1;DLX5;PAX6;POU4F1	geneontology_Cellular_Component
GO:0000778	condensed nuclear chromosome kinetochore	http://amigo.geneontology.org/amigo/term/GO:0000778	11	5	0.145242718446602	34.4251336898396	1.61628352035592e-07	4.96831499518103e-06	701;891;5347;10403;83540	NDC80;CCNB1;BUB1B;NUF2;PLK1	geneontology_Cellular_Component
GO:0000794	condensed nuclear chromosome	http://amigo.geneontology.org/amigo/term/GO:0000794	69	9	0.911067961165049	9.87851662404092	2.71013290698008e-07	7.98359985514548e-06	701;891;1111;4751;5347;9212;10403;23397;83540	CHEK1;NEK2;NDC80;NCAPH;CCNB1;BUB1B;NUF2;AURKB;PLK1	geneontology_Cellular_Component
GO:0045171	intercellular bridge	http://amigo.geneontology.org/amigo/term/GO:0045171	47	7	0.620582524271845	11.2797246558198	2.42681639461839e-06	6.86303676398081e-05	8317;9493;10112;22974;24137;55143;55165	CDCA8;CDC7;TPX2;KIF23;KIF4A;KIF20A;CEP55	geneontology_Cellular_Component
GO:0010369	chromocenter	http://amigo.geneontology.org/amigo/term/GO:0010369	13	4	0.171650485436893	23.3031674208145	1.89583638217083e-05	0.000515521662382608	6299;9212;11339;55143	CDCA8;OIP5;AURKB;SALL1	geneontology_Cellular_Component
GO:0000785	chromatin	http://amigo.geneontology.org/amigo/term/GO:0000785	413	17	5.45320388349515	3.11743341404358	2.95369800966672e-05	0.000773431293642359	1029;1063;1111;1749;2146;3070;4171;5080;5347;5457;6299;10635;11339;29128;55723;79968;113130	MCM2;CENPF;WDR76;CHEK1;HELLS;RAD51AP1;OIP5;CDCA5;ASF1B;PLK1;EZH2;UHRF1;DLX5;PAX6;CDKN2A;POU4F1;SALL1	geneontology_Cellular_Component
GO:0005680	anaphase-promoting complex	http://amigo.geneontology.org/amigo/term/GO:0005680	18	4	0.237669902912621	16.8300653594771	7.70757995753879e-05	0.00194616393927854	701;991;11065;27338	BUB1B;UBE2S;CDC20;UBE2C	geneontology_Cellular_Component
GO:0090543	Flemming body	http://amigo.geneontology.org/amigo/term/GO:0090543	23	4	0.30368932038835	13.1713554987212	0.000211898622008988	0.00516594226759843	9493;9928;29127;55165	KIF14;RACGAP1;KIF23;CEP55	geneontology_Cellular_Component
GO:1990023	mitotic spindle midzone	http://amigo.geneontology.org/amigo/term/GO:1990023	10	3	0.132038834951456	22.7205882352941	0.000252482652845387	0.00595017451872296	1062;9212;81930	KIF18A;AURKB;CENPE	geneontology_Cellular_Component
GO:0032155	cell division site part	http://amigo.geneontology.org/amigo/term/GO:0032155	52	5	0.686601941747573	7.28223981900452	0.000588871965376159	0.0134300799845466	10112;10733;29127;54443;55165	PLK4;RACGAP1;KIF20A;ANLN;CEP55	geneontology_Cellular_Component
GO:0045120	pronucleus	http://amigo.geneontology.org/amigo/term/GO:0045120	14	3	0.184854368932039	16.2289915966387	0.000736758269550775	0.0162777530178874	890;1063;2146	CENPF;CCNA2;EZH2	geneontology_Cellular_Component
GO:0032153	cell division site	http://amigo.geneontology.org/amigo/term/GO:0032153	57	5	0.752621359223301	6.64344685242518	0.000900041872579971	0.0192827152701224	10112;10733;29127;54443;55165	PLK4;RACGAP1;KIF20A;ANLN;CEP55	geneontology_Cellular_Component
GO:0000152	nuclear ubiquitin ligase complex	http://amigo.geneontology.org/amigo/term/GO:0000152	37	4	0.488543689320388	8.18759936406995	0.00136988545508199	0.0276716861926561	701;991;11065;27338	BUB1B;UBE2S;CDC20;UBE2C	geneontology_Cellular_Component
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	http://amigo.geneontology.org/amigo/term/GO:0000307	37	4	0.488543689320388	8.18759936406995	0.00136988545508199	0.0276716861926561	890;891;983;9134	CCNE2;CDK1;CCNB1;CCNA2	geneontology_Cellular_Component
GO:0000792	heterochromatin	http://amigo.geneontology.org/amigo/term/GO:0000792	64	5	0.84504854368932	5.91681985294118	0.00152261870339232	0.0299025395360658	1029;3070;6299;29128;79968	WDR76;HELLS;UHRF1;CDKN2A;SALL1	geneontology_Cellular_Component
GO:1990752	microtubule end	http://amigo.geneontology.org/amigo/term/GO:1990752	21	3	0.277281553398058	10.8193277310924	0.00251608661502845	0.0480776550493273	10615;11004;259266	KIF2C;ASPM;SPAG5	geneontology_Cellular_Component
GO:0032154	cleavage furrow	http://amigo.geneontology.org/amigo/term/GO:0032154	44	4	0.580970873786408	6.88502673796791	0.00262220789752965	0.048786867988249	10112;10733;29127;55165	PLK4;RACGAP1;KIF20A;CEP55	geneontology_Cellular_Component
GO:0008017	microtubule binding	http://amigo.geneontology.org/amigo/term/GO:0008017	182	16	2.69246595473695	5.94250782330252	1.01528827567421e-08	9.64523861890498e-06	332;1062;3832;5347;9055;9493;9928;10112;10615;11004;24137;29127;51203;56992;81930;220134	SKA1;KIF2C;KIF18A;NUSAP1;KIF14;RACGAP1;SPAG5;KIF23;BIRC5;KIF11;KIF15;PRC1;PLK1;KIF4A;KIF20A;CENPE	geneontology_Molecular_Function
GO:0003777	microtubule motor activity	http://amigo.geneontology.org/amigo/term/GO:0003777	56	9	0.828451062995983	10.8636471144749	1.11939977398556e-07	5.31714892643143e-05	1062;3832;9493;9928;10112;11004;24137;56992;81930	KIF2C;KIF18A;KIF14;KIF23;KIF11;KIF15;KIF4A;KIF20A;CENPE	geneontology_Molecular_Function
GO:0003682	chromatin binding	http://amigo.geneontology.org/amigo/term/GO:0003682	421	22	6.22817674145194	3.53233392584669	2.25610376936025e-07	7.14432860297413e-05	429;983;1063;1745;2146;3236;3239;3642;3670;5080;5457;7153;7546;8318;9156;9355;23397;29028;29089;29128;83990;113130	EXO1;CENPF;BRIP1;ATAD2;CDCA5;CDC45;UBE2T;CDK1;NCAPH;TOP2A;EZH2;HOXD13;UHRF1;PAX6;LHX2;ZIC2;ISL1;DLX1;HOXD10;POU4F1;ASCL1;INSM1	geneontology_Molecular_Function
GO:0015631	tubulin binding	http://amigo.geneontology.org/amigo/term/GO:0015631	239	16	3.535710786715	4.52525700351908	4.55633355045393e-07	0.000108212921823281	332;1062;3832;5347;9055;9493;9928;10112;10615;11004;24137;29127;51203;56992;81930;220134	SKA1;KIF2C;KIF18A;NUSAP1;KIF14;RACGAP1;SPAG5;KIF23;BIRC5;KIF11;KIF15;PRC1;PLK1;KIF4A;KIF20A;CENPE	geneontology_Molecular_Function
GO:0003688	DNA replication origin binding	http://amigo.geneontology.org/amigo/term/GO:0003688	10	4	0.147937689820711	27.0384105960265	9.02029318128328e-06	0.00171385570444382	990;4171;8318;55388	MCM2;CDC45;MCM10;CDC6	geneontology_Molecular_Function
GO:0003774	motor activity	http://amigo.geneontology.org/amigo/term/GO:0003774	96	9	1.42020182227883	6.33712748344371	1.15873296453461e-05	0.00183466052717981	1062;3832;9493;9928;10112;11004;24137;56992;81930	KIF2C;KIF18A;KIF14;KIF23;KIF11;KIF15;KIF4A;KIF20A;CENPE	geneontology_Molecular_Function
GO:0035173	histone kinase activity	http://amigo.geneontology.org/amigo/term/GO:0035173	15	4	0.221906534731067	18.0256070640177	5.53405107310834e-05	0.00751049788493274	891;983;1111;9212	CHEK1;CDK1;CCNB1;AURKB	geneontology_Molecular_Function
GO:0016887	ATPase activity	http://amigo.geneontology.org/amigo/term/GO:0016887	304	14	4.49730577054962	3.11297490414779	0.000161185445669121	0.0191407716732081	1062;3832;5984;7153;9493;9928;10112;11004;24137;25788;29028;56992;81930;83990	RFC4;BRIP1;KIF2C;KIF18A;ATAD2;KIF14;KIF23;RAD54B;TOP2A;KIF11;KIF15;KIF4A;KIF20A;CENPE	geneontology_Molecular_Function
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	http://amigo.geneontology.org/amigo/term/GO:0001228	362	15	5.35534437150975	2.80094032417401	0.000296687058276235	0.0313169672624915	1749;3131;3206;3236;3239;3670;4602;4605;5080;5457;6657;6664;7546;9355;144455	E2F7;MYBL2;HOXD13;DLX5;MYB;PAX6;LHX2;ZIC2;SOX11;ISL1;HOXD10;SOX2;POU4F1;HOXA10;HLF	geneontology_Molecular_Function
